rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
100,-2.9,-0.8,0.9605119633106849,0.7902249270817379,1.238442259398397,0.9999961811783112
107,-0.06,1.12,0.9697405510041535,-0.04436458782751629,1.1940405186780936,0.9999959858268782
108,0.08,-1.0,0.9786745865653981,0.21819627268143904,-1.0603678840430604,0.9999901289490484
109,0.02,0.02,0.9908569440497168,0.09435967886957997,0.05931877911302763,0.999983290866447
115,0.98,-0.5800000000000001,0.962801927674901,0.9874293001252852,-0.5666787751663236,0.9999859072636434
118,1.04,-0.04,0.9584140025777232,1.3027246837917232,-0.03429332111241479,0.9999941380869166
119,-0.92,0.56,0.9656812091990274,-0.9008952349590658,0.6341062777833315,0.9999930845562034
120,1.0,0.08,0.9874618392969698,1.0285374479100824,0.12404326747289929,0.9999860197111767
126,0.98,-0.7,0.922151717801627,0.9526694360102113,-0.6846697214990058,0.9999977967032121
129,0.04,-0.88,0.9851074211559552,0.12274161348096868,-0.8948675313276482,0.9999875533137772
130,0.46,-0.62,0.9344240198254339,0.5326775589686292,-0.6469806469353472,0.9999969202578229
131,-2.94,-0.6,0.920809530701933,0.535543225918218,1.6246211057944038,0.9999962615873464
134,-2.98,0.36,0.9340508603380469,0.6658535971134825,-1.5480051651339437,0.9999969700196788
136,-1.26,-0.52,0.9349149809923518,-1.427078171428974,-0.5791089858723808,0.9999950627799216
139,1.0,0.28,0.9620889593798424,1.1648331747207123,0.3589483228844301,0.9999875319517583
143,-3.98,-0.1,0.9604593183755392,-0.2506166013197486,-2.0512518500749053,0.9999955823255033
146,-4.02,-0.06,0.9048403208217917,-0.6649702514095424,1.9740835114317292,0.9999988752470372
147,0.12,-0.9,0.9724943599663709,0.2900800303413291,-0.9139400943506075,0.9999920000793519
149,-0.14,-1.56,0.9516437704605589,-0.20244087751063944,-1.6316951317679695,0.9999966969504804
150,-0.88,0.9,0.9726681036998749,-0.7887075986220538,0.9404594886662494,0.9999964471063953
151,1.7,0.04,0.952489019560978,1.7301013835568142,0.11568854889245017,0.9999958931985825
