rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
87,-0.06,-0.38,0.9265490250656649,-0.20924960964211436,-0.33637785317095137,0.9999234171307309
88,-0.1,-0.1,0.932039512133499,-0.2128554412896051,-0.311366198768539,0.9999169164365606
89,-0.08,-0.22,0.9283500230278595,-0.21470325415074853,-0.3174405647302905,0.9999245149637619
90,-0.02,-0.18,0.9330641191033351,-0.20977353650688713,-0.31240231253181605,0.9999144355775983
91,-0.1,-0.16,0.9319042164996842,-0.20503102287337072,-0.3185371420243044,0.9999248418547508
92,-0.08,-0.16,0.9286475969784609,-0.22022793192897439,-0.31276271947159273,0.9999137782720225
93,-0.04,-0.1,0.9302482437586097,-0.21668235587658558,-0.2997864218250541,0.9999105027994365
94,0.0,-0.1,0.9352830105548464,-0.20386594632095978,-0.30498316564302996,0.9999025522350994
95,-0.04,-0.2,0.931921966029198,-0.22012177982388437,-0.31082762348729176,0.999897991501979
96,-0.06,-0.16,0.9285630620900465,-0.20707976501327607,-0.3258878658811639,0.9999171382980817
97,-0.06,-0.18,0.926822836507557,-0.2191553163808635,-0.3221328932913323,0.9999218475185754
98,-0.04,-0.22,0.9292034016893301,-0.21162399755901617,-0.3205060612161432,0.9999161777514525
99,-0.08,-0.14,0.934381048023011,-0.20213862325284992,-0.31386569871140324,0.9999141256345667
