rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
0,-0.12,-0.2,0.9724122263679158,-0.20283351885650802,-0.2143601740188501,0.9999906085746106
1,-0.14,-0.2,0.9718320281053885,-0.20390185335529054,-0.21467780737755504,0.9999913955287849
2,-0.16,-0.22,0.9718593796166216,-0.2031741153654565,-0.21457085647043073,0.9999910321009003
3,-0.12,-0.2,0.9720697715002129,-0.20300150753358537,-0.2161918659979989,0.9999900892805392
4,-0.14,-0.18,0.9723240366042916,-0.2033268114317366,-0.21239486598618385,0.9999903499671521
5,-0.12,-0.2,0.9723571979885568,-0.20136830384211635,-0.21482506667685186,0.9999909142826182
6,-0.14,-0.2,0.9721741813825935,-0.20316861920987606,-0.21493447034613666,0.9999916118437486
7,-0.12,-0.2,0.9724090731365403,-0.20258074115359648,-0.21360437020489087,0.9999903130894576
8,-0.16,-0.22,0.9711230266944724,-0.2055507012270681,-0.21741100181644413,0.9999922036187651
9,-0.14,-0.2,0.9726816083185735,-0.2032144875779096,-0.21359826650335378,0.9999901888854472
