rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
0,-0.52,-1.84,0.953066892538925,-0.5447252196426859,-1.8271927712580691,0.9999897934219923
1,0.22,-0.96,0.9735654294145546,0.290065192309811,-0.9191451168327518,0.9999841103199429
2,-0.52,0.92,0.9551032964308062,-0.48941399611206293,0.9384854290383657,0.9999898333360857
3,-1.0,0.38,0.967902157110303,-0.981898385005664,0.3684707012363049,0.9999854984651713
4,-0.02,0.04,0.9908279448156887,-0.042704387561443014,0.07228103795216612,0.9999716636473396
5,-1.2,-0.04,0.9716322638214798,-1.3092979741617654,-0.01713757306123398,0.9999854890598852
6,-0.98,1.1,0.9863624521381672,-0.9586298462545813,1.1113996611590835,0.999981161532241
7,-0.96,0.0,0.9892351231890896,-0.9332071858816136,0.015151713773349229,0.9999815740626103
8,0.92,-0.44,0.9594793738139045,0.8696211812190313,-0.42183097381094115,0.999987413979853
9,0.98,0.18,0.9808996266760269,0.9697377406717465,0.21758826923624497,0.9999783368473579
