rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
0,0.98,16.94,0.8100728400488244,0.5628552740054147,0.5824693117663315,0.9999991586093283
1,-0.04,-0.32,0.8517508600950942,-0.1597681799835584,-0.3280818454948644,0.9999969863613091
2,0.02,-1.12,0.9048628568727494,0.037520798474730555,-1.278245609570611,0.9999885742342386
3,1.02,-0.06,0.9218897444710036,0.8074281142376094,-0.03731829051316282,0.9999904266488943
4,0.06,-0.16,0.859035561757909,0.3515660689180038,-0.18240693155485843,0.9999947997007729
5,0.0,-0.36,0.908556687636299,0.018193408419563184,-0.5359925039993527,0.9999826247680285
6,1.0,0.98,0.9053374966543353,0.8248707918525895,1.01061149459656,0.9999947056763915
7,-0.46,-0.04,0.8842239873044513,-0.4779302630976332,-0.013112965964040768,0.9999930309527585
8,0.94,-0.84,0.8752422950606593,1.2540833658786141,-0.8973395902085173,0.9999936304577941
9,2.08,-8.02,0.8447085716175398,2.0098061296692435,0.3500093598313896,0.9999973759783868
10,0.0,-0.52,0.9047305682457714,-0.09500511806160716,-0.7434696052955516,0.999994817722981
11,-1.94,5.04,0.8899483160576948,-1.8498159048962464,0.8755580697622491,0.9999928403590412
12,-0.04,-0.24,0.9119623293890111,0.08828781014582887,-0.14268137157419858,0.9999891407221181
13,0.04,-13.0,0.8974344740319588,-0.05670022276594011,-0.5925573407003313,0.9999921011751381
14,0.26,-1.04,0.886072172732627,0.6481684142157746,-1.0761310417224763,0.9999931408929077
15,-3.02,0.14,0.8396925861922264,0.8091590159127122,-1.8866780848314804,0.9999966358245085
16,-0.52,-0.96,0.8677958039216103,-0.515001338652695,-1.0427819785243315,0.9999930834467899
17,9.94,-0.96,0.9088726852373521,-0.7805867898910321,0.9834913198400557,0.9999951109745404
18,0.08,-1.82,0.921769140574765,0.045457588532997306,-1.9167085047042391,0.9999905723129612
19,0.06,0.02,0.9439585333222608,-0.06506975209573795,0.029172850284894025,0.9999790583488154
20,13.02,-0.12,0.8339938234223911,2.0064505472034853,-1.9660950278734717,0.9999985879984017
21,-0.9,1.02,0.8541362745970129,-0.8704104139489317,1.3700580014503885,0.9999970573713821
22,5.0,-9.98,0.8446510201180994,-1.9601444150846419,-1.3829868761545967,0.9999975000421248
23,-1.8599999999999999,1.0,0.9207997479244752,-1.9243357599479936,0.9956560248957516,0.9999891428292874
24,0.04,17.12,0.9287138201104703,-0.0824705372490655,0.1610126396334124,0.9999907784013659
25,-0.96,-1.08,0.9500759053885177,-1.0138911456593291,-1.014835461371618,0.999978558166693
26,0.04,-12.98,0.8575222176343543,-0.22767530204701814,-0.3707214196103621,0.9999967601046986
27,0.9,-1.0,0.9198323362575109,0.7739867242062246,-0.9651781127078038,0.9999879941671409
28,-3.98,35.0,0.8616643127459093,-0.20788249275693715,-0.6513892188157939,0.9999966086796634
29,0.14,-0.62,0.7967596863260938,0.18836166210570582,-0.5325067231132508,0.9999986646917498
30,13.94,0.04,0.8826192374545971,-0.32237793124258474,0.09527679219328888,0.9999923206230769
31,-3.98,6.04,0.8620288306519848,-0.2325681547378622,-0.32231626838660077,0.9999872551210343
32,0.04,0.18,0.9288907102551007,-0.06718683698032635,0.17273539690579298,0.9999899975014211
33,-4.02,10.02,0.8635584721956103,-0.18406069548660753,-0.6152579645247158,0.9999935292948092
34,0.02,-0.5800000000000001,0.9201805073941428,-0.03557745212489749,-0.710320020178095,0.9999896144595652
35,-0.02,0.08,0.9457407760716205,-0.06388469441692735,0.09764609650854084,0.9999774009507083
36,-42.98,0.04,0.811324728639554,0.5562197422170811,-0.06802253422748805,0.9999984226532577
37,0.02,0.06,0.938619096706139,-0.013879524675999733,0.017342660150262645,0.9999885290828247
38,-0.14,0.08,0.8765707184924387,-0.3081373502266018,0.14568202948628084,0.9999945234946481
39,21.0,-9.08,0.8656055091156971,-0.7614206806808426,-0.6644385324134561,0.999996738221237
40,-0.02,0.36,0.8198156465636788,0.1435129536605757,0.4055096062250385,0.99999808223656
41,1.02,12.08,0.8883443689174055,0.9396717396302279,-0.4559193664760812,0.9999933050819366
42,0.02,-1.08,0.9338813044306844,-0.105811185661139,-1.0540042893997779,0.9999911865186135
43,-1.0,0.02,0.921922414159986,-1.1901236846267125,0.020962692437109354,0.9999798434759353
44,0.02,0.46,0.893791611592377,-0.02086289488299542,0.5556432322348428,0.9999913078936306
45,-5.02,8.02,0.840994209984363,2.0731111406015543,-0.2674444128465012,0.9999972181787068
46,0.12,-1.46,0.887811190076705,-0.04091596499239358,-1.5382778745778012,0.9999941550340504
47,0.8,8.1,0.8399516847700816,0.606938742310291,-0.343149004186472,0.9999968400184137
48,4.04,0.94,0.7957081641972827,0.2713648119734273,-1.2174465733394797,0.9999980461387292
49,6.96,0.38,0.8806853267241581,-0.13244668720406594,0.37419575725716925,0.9999946199128679
50,-3.02,-0.9,0.8992495791681331,0.6497936697929276,1.0753502521518499,0.9999902549827474
51,-1.06,0.12,0.8602501133447309,-1.7297105911371347,0.2489191360147487,0.9999976044398527
52,0.84,-1.22,0.8215607994091275,1.1357505834618848,-1.401877647592542,0.9999962246574438
