rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
0,-0.12,-0.22,0.971189316190655,-0.20783778349277782,-0.21554633640394627,0.9999956183468147
1,-0.12,-0.24,0.9710017852676884,-0.2041165643423426,-0.21983255241779887,0.9999952816692615
2,-0.1,-0.3,0.9710524278441457,-0.20456274701166421,-0.21610254694138575,0.9999962760964842
3,-0.08,-0.22,0.9717359875660125,-0.20639877136196105,-0.21557089758135817,0.9999950236174908
4,-0.1,-0.24,0.971377525169677,-0.2057027597939367,-0.22062238583288263,0.9999952785326243
5,-0.1,-0.26,0.9708678060407048,-0.20401697375456251,-0.22214733796288044,0.9999956845691523
6,-0.1,-0.32,0.9715169939807574,-0.2048266818509603,-0.21653289943512277,0.9999959268589147
7,-0.06,-0.22,0.9708596168715515,-0.20861295082751496,-0.21812916576297425,0.9999956049648191
8,-0.06,-0.3,0.9707311276143726,-0.20620064017641937,-0.22015270658047825,0.9999955779147904
9,-0.16,-0.24,0.9719427076455232,-0.20616297382386506,-0.21624456911278855,0.9999951992219833
10,-0.14,-0.24,0.9719942162475209,-0.2037752741294412,-0.2163185192767827,0.9999955084845601
0,0.0,0.0,0.9999999999313531,0.0,0.0,0.9998865715533798
