rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
2,1.92,-0.1,0.8339805187299123,2.157854438706721,-0.3746963793883964,0.9999740655105498
4,-3.86,-0.08,0.7943802030286458,2.6052910563135754,0.07632742746483245,0.9999897800952205
6,0.76,0.06,0.8931458753230219,0.5597984749154534,0.2248746960379293,0.9999619058212468
9,0.32,0.8200000000000001,0.9043192476209964,0.33496962051953005,0.7844413742752607,0.9999542992631932
12,1.04,3.0,0.8967972193994667,0.9879300588073363,2.993844587126901,0.9999255744696389
14,-1.02,-1.12,0.9177164109502642,-0.8728372868401095,-1.0192097047414421,0.9999475060574896
15,-0.62,0.88,0.9284535439798896,-0.904727055854039,0.7670836353448323,0.9999461678218523
16,-1.9,-4.98,0.9023829393908243,1.8383148017232998,-1.2273038305940958,0.9999654135745855
21,-1.1,-1.02,0.9427196559389031,-1.242579780598419,-0.9403613482492972,0.9999110472286765
25,1.02,2.12,0.7537802209172377,-2.5094500918233393,-1.1705991892330303,0.9999786764413267
29,1.98,-1.02,0.8831458062301427,2.0076149242521524,-1.1645352689341735,0.999961388199969
37,-1.94,0.1,0.8225180345369556,-2.299216928893699,-0.07545072463268099,0.9999656467475588
41,-0.02,-1.94,0.844793966463427,-0.23584856729216597,-1.5267144119668856,0.999951252517366
44,0.12,3.94,0.8949859873991679,-3.7534426656246893,0.059222457327322786,0.9999649420099559
46,9.08,-0.96,0.832765971217285,1.6477845562083644,-1.1265259669518457,0.9999879934580626
47,0.72,-1.9,0.893353494433747,0.6243892831018627,-1.8846012256345617,0.9999698702683107
49,0.88,-4.9,0.8220448828469606,0.9720441293344777,2.035752787921382,0.9999855554499002
53,-4.94,0.9,0.9049424023735759,2.1964286031069378,0.839311651958667,0.9999582857796514
54,0.7,-0.98,0.9009012895408695,0.741499268210589,-1.2115438347261716,0.9999509771178082
55,1.04,3.02,0.8836472514817955,1.076888699313571,2.876934591828416,0.9999198968875057
58,1.02,-0.92,0.9475854094318914,0.9055674642610825,-0.8750720331806292,0.9998935506227006
59,1.1,-1.0,0.9060864477157724,1.3657871402511432,-0.9989129510797028,0.9999110044399552
61,2.04,0.9,0.7996063525391077,2.0605026495794903,1.2993608427563856,0.9999845556788609
64,-1.1,0.96,0.8751381790543113,-1.4364358062685199,0.7558219047109418,0.9999590842225032
65,-0.9,-1.04,0.9624881153081118,-0.9148180197825866,-0.9709485177954704,0.9998829223989366
66,9.1,-1.0,0.8317585003656978,2.2564767976157896,-0.9274361914926317,0.9999880423304712
71,1.08,0.92,0.8602682324473605,1.1032587008768928,0.6613535848491949,0.9999643443213351
74,0.08,0.04,0.962494767271407,0.09342278512608004,0.12213230485257043,0.9998682788970189
82,-0.98,0.0,0.9309261967447074,-1.1126460987683942,-0.22445717954790467,0.9999102779319423
85,0.9,-5.0,0.8767978469292543,0.8624648213999535,2.1913228503480013,0.9999614183148967
2,1.96,-0.12,0.8286543448073417,2.169524643602358,-0.38273149900539494,0.9999763696089633
4,5.86,2.96,0.8051619746880552,2.6480896035967874,0.03808158487439073,0.999990899302649
6,0.7,0.08,0.8869840901170374,0.5118342796844786,0.21342748225347918,0.9999602945666572
9,0.1,0.78,0.9005162128987436,0.35768019420856945,0.8534191100147694,0.9999641125152429
12,1.02,2.98,0.8970399738256565,0.9876080114743218,2.9965732208482194,0.9999304273773351
14,-1.02,-1.1400000000000001,0.9190351067550229,-0.8788219280250047,-1.0335894835719444,0.9999496432543402
15,-0.84,0.9,0.9296681418010374,-0.8888452502667548,0.7730750415253453,0.9999394694324371
16,1.88,-1.04,0.9046662995571182,1.8451069591830276,-1.2207582629987854,0.9999589717643877
