rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
2,-0.28,-0.18,0.8725343696718347,-0.4955643020852136,-0.2119633020084848,0.9999993735075995
3,-0.1,0.02,0.9013187556657093,-0.07651830803169446,0.08281605019058702,0.9999987361226104
6,-0.12,-0.16,0.895689333202794,-0.07083926147393527,-0.1485153424590635,0.9999990400175792
8,-0.24,0.12,0.9552030766758931,-0.3116602365485619,0.21105281931588138,0.9999946420732836
9,-0.04,-0.3,0.9225353426251552,-0.09611274574368167,-0.36930919104879933,0.9999970716065897
