rngi,shift_x,shift_y,ncc_peak,shift_x_0,shift_y_0,registration_error
0,-0.12,-0.22,0.9721789417893396,-0.2051514150732885,-0.21339265848637012,0.9999954422679108
1,-0.06,-0.3,0.9709406044144706,-0.20606507241924987,-0.2142590591007263,0.9999958786032636
2,-0.1,-0.2,0.9716240209611896,-0.2027093284898882,-0.21911886422523708,0.9999953346544396
3,-0.12,-0.26,0.9721821923151118,-0.20503307540384696,-0.2190835279399721,0.9999950536328569
4,-0.1,-0.22,0.9727753340243365,-0.20303729988074792,-0.21447335248359423,0.9999942974589487
5,-0.1,-0.24,0.97167577687909,-0.20624250508009823,-0.21659666243344589,0.9999954586120247
6,-0.08,-0.24,0.9731501098663895,-0.20175971846120433,-0.21276623083441848,0.9999945721971139
7,-0.1,-0.3,0.9721873248697054,-0.20004291924301754,-0.2204057305204401,0.9999950973564785
8,-0.08,-0.28,0.9709371188521221,-0.204440909182253,-0.21744521074509748,0.9999963471419487
9,-0.12,-0.24,0.972728415783165,-0.20575842868123573,-0.21396188136726835,0.9999949179137857
10,-0.12,-0.28,0.9712625772555988,-0.2054390402466737,-0.22060955795323878,0.9999963647126036
11,-0.08,-0.26,0.9722929804751818,-0.20494163524766407,-0.21463189748141076,0.9999949472135875
12,-0.1,-0.22,0.9705714058521706,-0.2029365243391652,-0.2160554191553814,0.9999960792668093
13,-0.08,-0.28,0.9715593965782308,-0.20676813316711673,-0.2161087891895761,0.9999954396603641
14,-0.14,-0.24,0.9712740271823215,-0.20518347524667035,-0.21372228099188817,0.999995658211644
15,-0.1,-0.24,0.9725355509982805,-0.2031119289430876,-0.2121698364962441,0.999995848888682
16,-0.1,-0.24,0.9717563206399485,-0.2036176891609216,-0.21887723687862604,0.9999954645384772
17,-0.06,-0.28,0.9722224992200197,-0.2061484926948225,-0.2150244266480712,0.9999950061364773
18,-0.1,-0.28,0.9719299909081884,-0.20386459712356952,-0.21645321297987152,0.9999953854137139
19,-0.08,-0.46,0.9719738858821367,-0.20505238862914155,-0.21516455798283118,0.9999966534959656
20,-0.1,-0.26,0.9729225962729809,-0.20602249797313732,-0.21342400502935277,0.999994422678842
21,-0.1,-0.18,0.9716737671207627,-0.20822494069716413,-0.21561533786058362,0.9999946153515243
22,-0.1,-0.24,0.9723120231896148,-0.20222087856296866,-0.21135180048293023,0.9999953519834169
23,-0.08,-0.28,0.9712917357209984,-0.20459672220405878,-0.22129428487342295,0.9999950783144482
24,-0.08,-0.32,0.9710889766688895,-0.20330802556622984,-0.22050001496545235,0.9999959832578768
25,-0.1,-0.24,0.9722176181510706,-0.20588026158704054,-0.21576593238893338,0.9999949305802752
26,-0.1,-0.22,0.9711609927121947,-0.20572526034131045,-0.21755980351174742,0.9999962464512284
27,-0.1,-0.22,0.9711125374259291,-0.20550355722585323,-0.22320481514677226,0.9999954790480713
28,-0.14,-0.26,0.9709453910928321,-0.20481605966736538,-0.217040801944421,0.999995300671247
29,-0.1,-0.32,0.9707444644036674,-0.2051878392096853,-0.22089614069726338,0.9999955243509985
30,-0.12,-0.24,0.9711490015570643,-0.2075226383866493,-0.21502977998940764,0.9999954841757228
